,Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimzation,Two-Qubit Gate Depth After Optimzation,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
79,bqskit_clifford_6_13365,bqskit_clifford_6_13365_1e-08_ScanPartitioner3_LEAP,6,4.755852222442627,140,187,94,137,360,1138,"CYGate, HGate, YGate, XGate, SdgGate, CZGate, CNOTGate, ZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.428571428571429,20.071428571428573,2.5,3.428571428571428,,False,BQSkit
80,bqskit_clifford_6_13365,bqskit_clifford_6_13365_OptimizationLevel3,6,0.055408000946044006,140,89,94,62,360,339,"z, h, cz, x, cx, swap, s, y, cy, sdg","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
81,bqskit_clifford_5_94985,bqskit_clifford_5_94985_1e-08_ScanPartitioner3_QSearch,5,4.619709730148315,105,126,80,104,250,850,"HGate, CYGate, XGate, YGate, SdgGate, ZGate, CNOTGate, CZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.25,18.175,2.625,3.05,,False,BQSkit
82,bqskit_clifford_5_94985,bqskit_clifford_5_94985_1e-08_ScanPartitioner3_LEAP,5,4.651885747909546,105,133,80,106,250,714,"HGate, CYGate, XGate, YGate, SdgGate, ZGate, CNOTGate, CZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.25,19.175,2.625,3.25,,False,BQSkit
83,bqskit_clifford_5_94985,bqskit_clifford_5_94985_OptimizationLevel3,5,0.049691677093505006,105,73,80,56,250,265,"y, cx, x, cy, cz, sdg, z, swap, s, h","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
84,bqskit_clifford_15_40447,bqskit_clifford_15_40447_1e-08_ScanPartitioner3_QSearch,15,21.85846209526062,935,1383,329,534,2250,5667,"CYGate, HGate, SdgGate, YGate, XGate, ZGate, CZGate, CNOTGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.090497737556561,19.214932126696834,2.115384615384615,3.253393665158371,,False,BQSkit
85,bqskit_clifford_15_40447,bqskit_clifford_15_40447_1e-08_ScanPartitioner3_LEAP,15,21.399892330169678,935,1384,329,534,2250,5625,"CYGate, HGate, SdgGate, YGate, XGate, ZGate, CZGate, CNOTGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.090497737556561,20.54977375565611,2.115384615384615,3.520361990950226,,False,BQSkit
86,bqskit_clifford_15_40447,bqskit_clifford_15_40447_OptimizationLevel3,15,0.42603015899658203,935,660,329,237,2250,2222,"swap, cy, z, cx, s, x, y, sdg, cz, h","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
87,bqskit_clifford_10_61012,bqskit_clifford_10_61012_1e-08_ScanPartitioner3_QSearch,10,10.612908840179443,392,592,182,304,1000,2453,"HGate, CYGate, XGate, YGate, SdgGate, CZGate, ZGate, CNOTGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.2631578947368425,18.757894736842104,2.063157894736842,3.173684210526315,,False,BQSkit
88,bqskit_clifford_10_61012,bqskit_clifford_10_61012_1e-08_ScanPartitioner3_LEAP,10,9.914486169815063,392,592,182,306,1000,2453,"HGate, CYGate, XGate, YGate, SdgGate, CZGate, ZGate, CNOTGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.2631578947368425,19.757894736842104,2.063157894736842,3.373684210526316,,False,BQSkit
89,bqskit_clifford_10_61012,bqskit_clifford_10_61012_OptimizationLevel3,10,0.24615955352783203,392,265,182,126,1000,965,"x, s, swap, cz, sdg, z, y, cy, cx, h","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
90,bqskit_clifford_13_71304,bqskit_clifford_13_71304_1e-08_ScanPartitioner3_QSearch,13,14.642335891723633,675,949,255,381,1690,4129,"CYGate, HGate, SdgGate, YGate, XGate, CZGate, ZGate, CNOTGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.399361022364217,18.115015974440894,2.156549520766773,3.035143769968051,,False,BQSkit
91,bqskit_clifford_13_71304,bqskit_clifford_13_71304_1e-08_ScanPartitioner3_LEAP,13,14.67407488822937,675,948,255,381,1690,4131,"CYGate, HGate, SdgGate, YGate, XGate, CZGate, ZGate, CNOTGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.399361022364217,19.50479233226837,2.156549520766773,3.313099041533546,,False,BQSkit
92,bqskit_clifford_13_71304,bqskit_clifford_13_71304_OptimizationLevel3,13,0.288744688034057,675,504,255,195,1690,1738,"cx, z, sdg, h, s, x, cy, cz, y, swap","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
93,bqskit_clifford_15_33560,bqskit_clifford_15_33560_1e-08_ScanPartitioner3_QSearch,15,19.445751667022705,914,1282,294,461,2250,5658,"HGate, CYGate, XGate, YGate, SdgGate, ZGate, CNOTGate, CZGate, SGate, SwapGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.172413793103448,17.839080459770116,2.101149425287356,2.979310344827586,,False,BQSkit
