,Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimzation,Two-Qubit Gate Depth After Optimzation,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
225,qiskit_clifford_14_70297,qiskit_clifford_14_70297_1e-08_ScanPartitioner3_QSearch,14,20.036052465438843,771,1130,279,449,1960,5061,"CZGate, XGate, CYGate, HGate, ZGate, SdgGate, CNOTGate, YGate, SGate, SwapGate","CNOTGate, RZGate, XGate,  SqrtXGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.444444444444445,19.06388888888889,2.141666666666666,3.222222222222222,,False,BQSkit
226,qiskit_clifford_14_70297,qiskit_clifford_14_70297_1e-08_ScanPartitioner3_LEAP,14,18.684393644332886,771,1129,279,450,1960,5042,"CZGate, XGate, CYGate, HGate, ZGate, SdgGate, CNOTGate, YGate, SGate, SwapGate","CNOTGate, RZGate, XGate,  SqrtXGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.444444444444445,20.383333333333333,2.141666666666666,3.486111111111111,,False,BQSkit
227,qiskit_clifford_14_70297,qiskit_clifford_14_70297_OptimizationLevel3,14,0.44165825843811,771,547,279,196,1960,1984,"sdg, s, h, cz, swap, x, y, cx, cy, z","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
228,qiskit_clifford_13_18146,qiskit_clifford_13_18146_1e-08_ScanPartitioner3_QSearch,13,17.735483407974243,662,981,240,385,1690,4309,"CZGate, XGate, CYGate, SdgGate, HGate, ZGate, CNOTGate, YGate, SGate, SwapGate","SqrtXGate, RZGate, XGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.416666666666667,19.147435897435898,2.121794871794872,3.240384615384615,,False,BQSkit
229,qiskit_clifford_13_18146,qiskit_clifford_13_18146_1e-08_ScanPartitioner3_LEAP,13,15.200120210647583,662,984,240,386,1690,4257,"CZGate, XGate, CYGate, SdgGate, HGate, ZGate, CNOTGate, YGate, SGate, SwapGate","SqrtXGate, RZGate, XGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.416666666666667,20.58974358974359,2.121794871794872,3.5288461538461533,,False,BQSkit
230,qiskit_clifford_13_18146,qiskit_clifford_13_18146_OptimizationLevel3,13,0.325397253036499,662,460,240,169,1690,1621,"y, swap, h, sdg, cz, s, x, cy, z, cx","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
231,qiskit_clifford_17_83612,qiskit_clifford_17_83612_1e-08_ScanPartitioner3_QSearch,17,32.70969891548157,1181,1681,384,573,2890,7417,"CZGate, XGate, CYGate, SdgGate, ZGate, CNOTGate, HGate, YGate, SGate, SwapGate","CNOTGate, RZGate, XGate,  SqrtXGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.18850987432675,18.468581687612208,2.120287253141831,3.102333931777378,,False,BQSkit
232,qiskit_clifford_17_83612,qiskit_clifford_17_83612_1e-08_ScanPartitioner3_LEAP,17,31.165045976638794,1181,1683,384,575,2890,7359,"CZGate, XGate, CYGate, SdgGate, ZGate, CNOTGate, HGate, YGate, SGate, SwapGate","CNOTGate, RZGate, XGate,  SqrtXGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.18850987432675,19.88689407540395,2.120287253141831,3.385996409335727,,False,BQSkit
233,qiskit_clifford_17_83612,qiskit_clifford_17_83612_OptimizationLevel3,17,0.081286191940307,1181,868,384,296,2890,2916,"cy, sdg, y, cx, cz, s, z, h, swap, x","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
234,qiskit_clifford_15_21734,qiskit_clifford_15_21734_1e-08_ScanPartitioner3_QSearch,15,27.213194608688354,857,1287,301,492,2250,5339,"CZGate, XGate, CYGate, ZGate, HGate, CNOTGate, SdgGate, YGate, SGate, SwapGate","CNOTGate, XGate, RZGate,  SqrtXGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.382775119617225,18.933014354066987,2.050239234449761,3.20334928229665,,False,BQSkit
235,qiskit_clifford_15_21734,qiskit_clifford_15_21734_1e-08_ScanPartitioner3_LEAP,15,22.919218063354492,857,1290,301,494,2250,5285,"CZGate, XGate, CYGate, ZGate, HGate, CNOTGate, SdgGate, YGate, SGate, SwapGate","CNOTGate, XGate, RZGate,  SqrtXGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.382775119617225,19.997607655502392,2.050239234449761,3.416267942583732,,False,BQSkit
236,qiskit_clifford_15_21734,qiskit_clifford_15_21734_OptimizationLevel3,15,0.5714480876922601,857,610,301,207,2250,2136,"s, sdg, z, h, x, swap, y, cx, cy, cz","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
237,qiskit_clifford_11_67028,qiskit_clifford_11_67028_1e-08_ScanPartitioner3_QSearch,11,13.037798881530762,500,666,231,321,1210,3280,"SGate, XGate, CYGate, SdgGate, ZGate, HGate, CNOTGate, YGate, CZGate, SwapGate","SqrtXGate, RZGate, XGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.148936170212766,17.4468085106383,2.127659574468085,2.902127659574468,,False,BQSkit
238,qiskit_clifford_11_67028,qiskit_clifford_11_67028_1e-08_ScanPartitioner3_LEAP,11,10.785072326660156,500,666,231,322,1210,3280,"SGate, XGate, CYGate, SdgGate, ZGate, HGate, CNOTGate, YGate, CZGate, SwapGate","SqrtXGate, RZGate, XGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.148936170212766,18.595744680851062,2.127659574468085,3.131914893617021,,False,BQSkit
239,qiskit_clifford_11_67028,qiskit_clifford_11_67028_OptimizationLevel3,11,0.23656177520751903,500,388,231,175,1210,1352,"s, cz, cy, cx, x, sdg, h, z, y, swap","rz, cx, sx, x",,,,,,,,,,,3.0,False,Qiskit
