,Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimzation,Two-Qubit Gate Depth After Optimzation,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
94,bqskit_su2_48_3,bqskit_su2_48_3_1e-08_ScanPartitioner3_LEAP,48,4.025811910629272,144,144,144,144,528,1296,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.208333333333334,2.0,2.041666666666666,,False,BQSkit
95,bqskit_su2_48_3,bqskit_su2_48_3_OptimizationLevel3,48,0.049838304519653,144,144,144,144,528,144,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
96,bqskit_su2_42_3,bqskit_su2_42_3_1e-08_ScanPartitioner3_QSearch,42,3.823213815689087,126,126,126,126,462,1134,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.476190476190476,2.0,2.095238095238095,,False,BQSkit
97,bqskit_su2_42_3,bqskit_su2_42_3_1e-08_ScanPartitioner3_LEAP,42,3.756157636642456,126,126,126,126,462,1134,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.714285714285714,2.0,2.1428571428571432,,False,BQSkit
98,bqskit_su2_42_3,bqskit_su2_42_3_OptimizationLevel3,42,0.04446530342102,126,126,126,126,462,126,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
99,bqskit_su2_30_3,bqskit_su2_30_3_1e-08_ScanPartitioner3_QSearch,30,4.168336868286133,90,90,90,90,330,810,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.333333333333334,2.0,2.066666666666667,,False,BQSkit
100,bqskit_su2_30_3,bqskit_su2_30_3_1e-08_ScanPartitioner3_LEAP,30,3.471773386001587,90,90,90,90,330,810,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.333333333333334,2.0,2.066666666666667,,False,BQSkit
101,bqskit_su2_30_3,bqskit_su2_30_3_OptimizationLevel3,30,0.052771091461181,90,90,90,90,330,90,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
102,bqskit_su2_21_3,bqskit_su2_21_3_1e-08_ScanPartitioner3_QSearch,21,3.451295852661133,63,63,63,63,231,567,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.21875,13.28125,1.96875,2.0625,,False,BQSkit
103,bqskit_su2_21_3,bqskit_su2_21_3_1e-08_ScanPartitioner3_LEAP,21,3.267220020294189,63,63,63,63,231,567,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.21875,13.59375,1.96875,2.125,,False,BQSkit
104,bqskit_su2_21_3,bqskit_su2_21_3_OptimizationLevel3,21,0.040829181671142,63,63,63,63,231,63,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
105,bqskit_su2_27_3,bqskit_su2_27_3_1e-08_ScanPartitioner3_QSearch,27,3.443056344985962,81,81,81,81,297,729,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.2439024390243905,13.097560975609756,1.975609756097561,2.024390243902439,,False,BQSkit
106,bqskit_su2_27_3,bqskit_su2_27_3_1e-08_ScanPartitioner3_LEAP,27,3.027714967727661,81,81,81,81,297,729,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.2439024390243905,13.21951219512195,1.975609756097561,2.048780487804878,,False,BQSkit
107,bqskit_su2_27_3,bqskit_su2_27_3_OptimizationLevel3,27,0.027908802032470002,81,81,81,81,297,81,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
108,bqskit_su2_24_3,bqskit_su2_24_3_1e-08_ScanPartitioner3_QSearch,24,3.404687643051147,72,72,72,72,264,648,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.416666666666666,2.0,2.083333333333333,,False,BQSkit
109,bqskit_su2_24_3,bqskit_su2_24_3_1e-08_ScanPartitioner3_LEAP,24,2.996598958969116,72,72,72,72,264,648,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.0,2.0,2.0,,False,BQSkit
110,bqskit_su2_24_3,bqskit_su2_24_3_OptimizationLevel3,24,0.024819612503051,72,72,72,72,264,72,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
111,bqskit_su2_9_3,bqskit_su2_9_3_1e-08_ScanPartitioner3_QSearch,9,2.755286455154419,27,27,27,27,99,243,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.071428571428571,12.928571428571429,1.928571428571428,2.0,,False,BQSkit
112,bqskit_su2_9_3,bqskit_su2_9_3_1e-08_ScanPartitioner3_LEAP,9,3.846406459808349,27,27,27,27,99,243,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.071428571428571,13.285714285714286,1.928571428571428,2.071428571428571,,False,BQSkit
113,bqskit_su2_9_3,bqskit_su2_9_3_OptimizationLevel3,9,0.013901948928833001,27,27,27,27,99,27,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
114,bqskit_su2_31_3,bqskit_su2_31_3_1e-08_ScanPartitioner3_QSearch,31,4.022446393966675,93,93,93,93,341,837,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.25531914893617,13.404255319148936,1.978723404255319,2.085106382978723,,False,BQSkit
115,bqskit_su2_31_3,bqskit_su2_31_3_1e-08_ScanPartitioner3_LEAP,31,3.4690463542938232,93,93,93,93,341,837,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.25531914893617,12.97872340425532,1.978723404255319,2.0,,False,BQSkit
116,bqskit_su2_31_3,bqskit_su2_31_3_OptimizationLevel3,31,0.029611825942993,93,93,93,93,341,93,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
117,bqskit_su2_39_3,bqskit_su2_39_3_1e-08_ScanPartitioner3_QSearch,39,3.689330339431762,117,117,117,117,429,1053,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.271186440677966,13.067796610169491,1.9830508474576272,2.016949152542373,,False,BQSkit
118,bqskit_su2_39_3,bqskit_su2_39_3_1e-08_ScanPartitioner3_LEAP,39,4.210392713546753,117,117,117,117,429,1053,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.271186440677966,13.152542372881356,1.9830508474576272,2.033898305084745,,False,BQSkit
119,bqskit_su2_39_3,bqskit_su2_39_3_OptimizationLevel3,39,0.042287349700927006,117,117,117,117,429,117,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
120,bqskit_su2_14_3,bqskit_su2_14_3_1e-08_ScanPartitioner3_QSearch,14,3.2138748168945312,42,42,42,42,154,378,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.238095238095237,2.0,2.047619047619047,,False,BQSkit
121,bqskit_su2_14_3,bqskit_su2_14_3_1e-08_ScanPartitioner3_LEAP,14,2.7389485836029053,42,42,42,42,154,378,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,7.333333333333333,13.238095238095237,2.0,2.047619047619047,,False,BQSkit
122,bqskit_su2_14_3,bqskit_su2_14_3_OptimizationLevel3,14,0.016333818435668,42,42,42,42,154,42,"ry, rz, cx",cx,,,,,,,,,,,3.0,False,Qiskit
123,bqskit_su2_33_3,bqskit_su2_33_3_1e-08_ScanPartitioner3_QSearch,33,3.521404027938842,99,99,99,99,363,891,"RYGate, CNOTGate, RZGate","SqrtXGate, CNOTGate,  RZGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,7.26,13.38,1.98,2.08,,False,BQSkit
