,Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimzation,Two-Qubit Gate Depth After Optimzation,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
33,qiskit_dtc_10_8.0934_80934,qiskit_dtc_10_8.0934_80934_1e-08_ScanPartitioner3_QSearch,10,3.2984507083892822,9,18,2,4,29,87,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
34,qiskit_dtc_10_8.0934_80934,qiskit_dtc_10_8.0934_80934_1e-08_ScanPartitioner3_LEAP,10,3.495788335800171,9,18,2,4,29,87,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.8,22.0,1.8,3.8,,False,BQSkit
35,qiskit_dtc_10_8.0934_80934,qiskit_dtc_10_8.0934_80934_OptimizationLevel3,10,0.019312143325805,9,18,2,4,29,86,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
36,qiskit_dtc_10_4.8308_48308,qiskit_dtc_10_4.8308_48308_1e-08_ScanPartitioner3_QSearch,10,3.421534299850464,9,18,2,4,29,87,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
37,qiskit_dtc_10_4.8308_48308,qiskit_dtc_10_4.8308_48308_1e-08_ScanPartitioner3_LEAP,10,2.873435258865356,9,18,2,4,29,87,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
38,qiskit_dtc_10_4.8308_48308,qiskit_dtc_10_4.8308_48308_OptimizationLevel3,10,0.015934467315673002,9,18,2,4,29,86,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
39,qiskit_dtc_17_8.1875_81875,qiskit_dtc_17_8.1875_81875_1e-08_ScanPartitioner3_QSearch,17,4.512415170669556,16,32,2,4,50,150,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.25,23.0,2.0,4.0,,False,BQSkit
40,qiskit_dtc_17_8.1875_81875,qiskit_dtc_17_8.1875_81875_1e-08_ScanPartitioner3_LEAP,17,3.933984756469726,16,32,2,4,50,150,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.25,24.25,2.0,4.25,,False,BQSkit
41,qiskit_dtc_17_8.1875_81875,qiskit_dtc_17_8.1875_81875_OptimizationLevel3,17,0.027806520462036,16,32,2,4,50,149,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
42,qiskit_dtc_15_9.2583_92583,qiskit_dtc_15_9.2583_92583_1e-08_ScanPartitioner3_QSearch,15,4.032020330429077,14,28,2,4,44,132,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.2857142857142865,23.0,2.0,4.0,,False,BQSkit
