,Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimzation,Two-Qubit Gate Depth After Optimzation,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
35,qiskit_bv_all_ones_21,qiskit_bv_all_ones_21_OptimizationLevel3,21,0.07192444801330501,20,20,20,20,82,133,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
36,qiskit_bv_all_ones_30,qiskit_bv_all_ones_30_1e-08_ScanPartitioner3_QSearch,30,2.871102094650268,29,29,29,29,118,207,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.9333333333333345,12.6,1.9333333333333331,1.9333333333333331,,False,BQSkit
37,qiskit_bv_all_ones_30,qiskit_bv_all_ones_30_1e-08_ScanPartitioner3_LEAP,30,2.841251134872436,29,29,29,29,118,207,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.9333333333333345,12.6,1.9333333333333331,1.9333333333333331,,False,BQSkit
38,qiskit_bv_all_ones_30,qiskit_bv_all_ones_30_OptimizationLevel3,30,0.10009360313415501,29,29,29,29,118,187,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
39,qiskit_bv_all_ones_27,qiskit_bv_all_ones_27_1e-08_ScanPartitioner3_QSearch,27,3.3091952800750732,26,26,26,26,106,186,"HGate, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.153846153846154,13.0,2.0,2.0,,False,BQSkit
40,qiskit_bv_all_ones_27,qiskit_bv_all_ones_27_1e-08_ScanPartitioner3_LEAP,27,2.649168968200683,26,26,26,26,106,186,"HGate, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.153846153846154,13.0,2.0,2.0,,False,BQSkit
41,qiskit_bv_all_ones_27,qiskit_bv_all_ones_27_OptimizationLevel3,27,0.09811854362487701,26,26,26,26,106,169,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
42,qiskit_bv_all_ones_42,qiskit_bv_all_ones_42_1e-08_ScanPartitioner3_QSearch,42,3.922757863998413,41,41,41,41,166,291,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.9523809523809526,12.714285714285714,1.952380952380952,1.952380952380952,,False,BQSkit
43,qiskit_bv_all_ones_42,qiskit_bv_all_ones_42_1e-08_ScanPartitioner3_LEAP,42,3.336068153381347,41,41,41,41,166,291,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.9523809523809526,12.714285714285714,1.952380952380952,1.952380952380952,,False,BQSkit
44,qiskit_bv_all_ones_42,qiskit_bv_all_ones_42_OptimizationLevel3,42,0.1370050907135,41,41,41,41,166,259,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
45,qiskit_bv_all_ones_33,qiskit_bv_all_ones_33_1e-08_ScanPartitioner3_QSearch,33,2.77512526512146,32,32,32,32,130,228,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.125,13.3125,2.0,2.0625,,False,BQSkit
46,qiskit_bv_all_ones_33,qiskit_bv_all_ones_33_1e-08_ScanPartitioner3_LEAP,33,3.150526285171509,32,32,32,32,130,228,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.125,13.0,2.0,2.0,,False,BQSkit
47,qiskit_bv_all_ones_33,qiskit_bv_all_ones_33_OptimizationLevel3,33,0.10516262054443301,32,32,32,32,130,205,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
48,qiskit_bv_all_ones_29,qiskit_bv_all_ones_29_1e-08_ScanPartitioner3_QSearch,29,2.48692774772644,28,28,28,28,114,200,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.142857142857143,13.357142857142858,2.0,2.071428571428571,,False,BQSkit
49,qiskit_bv_all_ones_29,qiskit_bv_all_ones_29_1e-08_ScanPartitioner3_LEAP,29,3.020322322845459,28,28,28,28,114,200,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.142857142857143,13.0,2.0,2.0,,False,BQSkit
50,qiskit_bv_all_ones_29,qiskit_bv_all_ones_29_OptimizationLevel3,29,-0.328341245651245,28,28,28,28,114,181,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
51,qiskit_bv_all_ones_8,qiskit_bv_all_ones_8_1e-08_ScanPartitioner3_QSearch,8,3.238926649093628,7,7,7,7,30,53,"HGate, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.75,11.5,1.75,1.75,,False,BQSkit
52,qiskit_bv_all_ones_8,qiskit_bv_all_ones_8_1e-08_ScanPartitioner3_LEAP,8,2.290482521057129,7,7,7,7,30,53,"HGate, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.75,11.5,1.75,1.75,,False,BQSkit
53,qiskit_bv_all_ones_8,qiskit_bv_all_ones_8_OptimizationLevel3,8,0.026513338088989,7,7,7,7,30,55,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
54,qiskit_bv_all_ones_12,qiskit_bv_all_ones_12_1e-08_ScanPartitioner3_QSearch,12,2.895297527313232,11,11,11,11,46,81,"HGate, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.833333333333333,12.0,1.833333333333333,1.833333333333333,,False,BQSkit
55,qiskit_bv_all_ones_12,qiskit_bv_all_ones_12_1e-08_ScanPartitioner3_LEAP,12,2.330717325210571,11,11,11,11,46,81,"HGate, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.833333333333333,12.0,1.833333333333333,1.833333333333333,,False,BQSkit
56,qiskit_bv_all_ones_12,qiskit_bv_all_ones_12_OptimizationLevel3,12,0.038306236267089004,11,11,11,11,46,79,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
57,qiskit_bv_all_ones_31,qiskit_bv_all_ones_31_1e-08_ScanPartitioner3_QSearch,31,3.106959104537964,30,30,30,30,122,214,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.133333333333334,13.0,2.0,2.0,,False,BQSkit
58,qiskit_bv_all_ones_31,qiskit_bv_all_ones_31_1e-08_ScanPartitioner3_LEAP,31,2.569681882858276,30,30,30,30,122,214,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.133333333333334,13.333333333333334,2.0,2.066666666666667,,False,BQSkit
59,qiskit_bv_all_ones_31,qiskit_bv_all_ones_31_OptimizationLevel3,31,0.101268053054809,30,30,30,30,122,193,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
60,qiskit_bv_all_ones_35,qiskit_bv_all_ones_35_1e-08_ScanPartitioner3_QSearch,35,3.172455310821533,34,34,34,34,138,242,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.117647058823529,13.294117647058824,2.0,2.058823529411764,,False,BQSkit
61,qiskit_bv_all_ones_35,qiskit_bv_all_ones_35_1e-08_ScanPartitioner3_LEAP,35,2.746384859085083,34,34,34,34,138,242,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.117647058823529,13.0,2.0,2.0,,False,BQSkit
62,qiskit_bv_all_ones_35,qiskit_bv_all_ones_35_OptimizationLevel3,35,0.11730122566223102,34,34,34,34,138,217,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
63,qiskit_bv_all_ones_9,qiskit_bv_all_ones_9_1e-08_ScanPartitioner3_QSearch,9,2.6130402088165283,8,8,8,8,34,60,"HGate, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.5,13.0,2.0,2.0,,False,BQSkit
64,qiskit_bv_all_ones_9,qiskit_bv_all_ones_9_1e-08_ScanPartitioner3_LEAP,9,2.856918573379516,8,8,8,8,34,60,"HGate, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.5,13.0,2.0,2.0,,False,BQSkit
65,qiskit_bv_all_ones_9,qiskit_bv_all_ones_9_OptimizationLevel3,9,0.03031849861145,8,8,8,8,34,61,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
66,qiskit_bv_all_ones_36,qiskit_bv_all_ones_36_1e-08_ScanPartitioner3_QSearch,36,3.051429033279419,35,35,35,35,142,249,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.944444444444445,12.944444444444445,1.9444444444444442,2.0,,False,BQSkit
67,qiskit_bv_all_ones_36,qiskit_bv_all_ones_36_1e-08_ScanPartitioner3_LEAP,36,3.5569345951080322,35,35,35,35,142,249,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.944444444444445,12.666666666666666,1.9444444444444442,1.9444444444444442,,False,BQSkit
68,qiskit_bv_all_ones_36,qiskit_bv_all_ones_36_OptimizationLevel3,36,0.11463212966918901,35,35,35,35,142,223,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
69,qiskit_bv_all_ones_45,qiskit_bv_all_ones_45_1e-08_ScanPartitioner3_QSearch,45,3.758948564529419,44,44,44,44,178,312,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.090909090909091,13.227272727272727,2.0,2.045454545454545,,False,BQSkit
70,qiskit_bv_all_ones_45,qiskit_bv_all_ones_45_1e-08_ScanPartitioner3_LEAP,45,3.649384975433349,44,44,44,44,178,312,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.090909090909091,13.454545454545455,2.0,2.090909090909091,,False,BQSkit
71,qiskit_bv_all_ones_45,qiskit_bv_all_ones_45_OptimizationLevel3,45,0.14638137817382801,44,44,44,44,178,277,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
72,qiskit_bv_all_ones_16,qiskit_bv_all_ones_16_1e-08_ScanPartitioner3_QSearch,16,2.430947303771972,15,15,15,15,62,109,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.875,12.25,1.875,1.875,,False,BQSkit
73,qiskit_bv_all_ones_16,qiskit_bv_all_ones_16_1e-08_ScanPartitioner3_LEAP,16,2.892072439193725,15,15,15,15,62,109,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.875,12.25,1.875,1.875,,False,BQSkit
74,qiskit_bv_all_ones_16,qiskit_bv_all_ones_16_OptimizationLevel3,16,0.049681425094604006,15,15,15,15,62,103,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
75,qiskit_bv_all_ones_47,qiskit_bv_all_ones_47_1e-08_ScanPartitioner3_QSearch,47,3.859292507171631,46,46,46,46,186,326,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.086956521739131,13.217391304347826,2.0,2.043478260869565,,False,BQSkit
76,qiskit_bv_all_ones_47,qiskit_bv_all_ones_47_1e-08_ScanPartitioner3_LEAP,47,4.070265769958496,46,46,46,46,186,326,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.086956521739131,13.0,2.0,2.0,,False,BQSkit
77,qiskit_bv_all_ones_47,qiskit_bv_all_ones_47_OptimizationLevel3,47,0.155409336090087,46,46,46,46,186,289,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
78,qiskit_bv_all_ones_44,qiskit_bv_all_ones_44_1e-08_ScanPartitioner3_QSearch,44,10.142181634902954,43,43,43,43,174,305,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.954545454545454,12.727272727272727,1.9545454545454541,1.9545454545454541,,False,BQSkit
79,qiskit_bv_all_ones_44,qiskit_bv_all_ones_44_1e-08_ScanPartitioner3_LEAP,44,-2.547001600265503,43,43,43,43,174,305,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.954545454545454,12.727272727272727,1.9545454545454541,1.9545454545454541,,False,BQSkit
80,qiskit_bv_all_ones_44,qiskit_bv_all_ones_44_OptimizationLevel3,44,0.14667248725891102,43,43,43,43,174,271,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
81,qiskit_bv_all_ones_38,qiskit_bv_all_ones_38_1e-08_ScanPartitioner3_QSearch,38,3.390461921691894,37,37,37,37,150,263,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.947368421052632,13.473684210526315,1.947368421052631,2.105263157894736,,False,BQSkit
82,qiskit_bv_all_ones_38,qiskit_bv_all_ones_38_1e-08_ScanPartitioner3_LEAP,38,3.381231307983398,37,37,37,37,150,263,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.947368421052632,13.210526315789474,1.947368421052631,2.052631578947368,,False,BQSkit
83,qiskit_bv_all_ones_38,qiskit_bv_all_ones_38_OptimizationLevel3,38,0.13752555847167902,37,37,37,37,150,235,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
84,qiskit_bv_all_ones_34,qiskit_bv_all_ones_34_1e-08_ScanPartitioner3_QSearch,34,3.410936594009399,33,33,33,33,134,235,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.9411764705882355,12.647058823529411,1.941176470588235,1.941176470588235,,False,BQSkit
85,qiskit_bv_all_ones_34,qiskit_bv_all_ones_34_1e-08_ScanPartitioner3_LEAP,34,2.973304033279419,33,33,33,33,134,235,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.9411764705882355,12.647058823529411,1.941176470588235,1.941176470588235,,False,BQSkit
86,qiskit_bv_all_ones_34,qiskit_bv_all_ones_34_OptimizationLevel3,34,0.124781370162963,33,33,33,33,134,211,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
87,qiskit_bv_all_ones_7,qiskit_bv_all_ones_7_1e-08_ScanPartitioner3_QSearch,7,2.80683970451355,6,6,6,6,26,46,"HGate, measurement, measurement, measurement, measurement, XGate, measurement, measurement, CNOTGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.666666666666667,13.0,2.0,2.0,,False,BQSkit
88,qiskit_bv_all_ones_7,qiskit_bv_all_ones_7_1e-08_ScanPartitioner3_LEAP,7,3.031946897506714,6,6,6,6,26,46,"HGate, measurement, measurement, measurement, measurement, XGate, measurement, measurement, CNOTGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.666666666666667,13.0,2.0,2.0,,False,BQSkit
89,qiskit_bv_all_ones_7,qiskit_bv_all_ones_7_OptimizationLevel3,7,0.023083925247192,6,6,6,6,26,49,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
90,qiskit_bv_all_ones_17,qiskit_bv_all_ones_17_1e-08_ScanPartitioner3_QSearch,17,2.64601993560791,16,16,16,16,66,116,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.25,13.0,2.0,2.0,,False,BQSkit
91,qiskit_bv_all_ones_17,qiskit_bv_all_ones_17_1e-08_ScanPartitioner3_LEAP,17,3.024925947189331,16,16,16,16,66,116,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.25,13.625,2.0,2.125,,False,BQSkit
92,qiskit_bv_all_ones_17,qiskit_bv_all_ones_17_OptimizationLevel3,17,0.053103923797607006,16,16,16,16,66,109,"h, cx, measure, x","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
93,qiskit_bv_all_ones_28,qiskit_bv_all_ones_28_1e-08_ScanPartitioner3_QSearch,28,2.539725303649902,27,27,27,27,110,193,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement","XGate, RZGate, SqrtXGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.928571428571429,12.571428571428571,1.928571428571428,1.928571428571428,,False,BQSkit
